record_id,polygon_id,year,ndvi,ndvi_previous_year,ndvi_change,ndwi_mean,ndwi_previous_year,ndwi_change,rainfall_mm,temperature_celsius,elevation_mean,longitude,latitude,trend_label,coastal_distance_m,coastal_distance_km
P0276_2008,P0276,2008,0.676690329,0.560089102,0.116601227,-0.543292767,-0.518149086,-0.025143681,1192.336621,26.58464018,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2009,P0276,2009,0.429689115,0.676690329,-0.247001214,-0.457926848,-0.543292767,0.085365919,1115.614726,26.61745202,4.04743833,79.84133254,8.337221346,decrease,295.4657341,0.295465734
P0276_2010,P0276,2010,0.608702576,0.429689115,0.179013461,-0.602500015,-0.457926848,-0.144573167,1504.808507,26.43224068,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2011,P0276,2011,0.65093645,0.608702576,0.042233874,-0.58670562,-0.602500015,0.015794395,1507.529173,26.48967332,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2012,P0276,2012,0.617426315,0.65093645,-0.033510135,-0.578499775,-0.58670562,0.008205845,1413.397731,26.18262885,4.04743833,79.84133254,8.337221346,decrease,295.4657341,0.295465734
P0276_2013,P0276,2013,0.507126031,0.617426315,-0.110300284,-0.519478925,-0.578499775,0.05902085,977.5224538,26.52184153,4.04743833,79.84133254,8.337221346,decrease,295.4657341,0.295465734
P0276_2014,P0276,2014,0.584100762,0.507126031,0.076974731,-0.522988783,-0.519478925,-0.003509858,1583.584186,26.63511057,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2015,P0276,2015,0.649243863,0.584100762,0.065143101,-0.578364825,-0.522988783,-0.055376042,1535.931313,26.27676749,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2016,P0276,2016,0.647117514,0.649243863,-0.002126349,-0.597987466,-0.578364825,-0.019622641,691.5220135,26.72363133,4.04743833,79.84133254,8.337221346,stable,295.4657341,0.295465734
P0276_2017,P0276,2017,0.528647529,0.647117514,-0.118469985,-0.527054691,-0.597987466,0.070932775,1105.778636,26.41205877,4.04743833,79.84133254,8.337221346,decrease,295.4657341,0.295465734
P0276_2018,P0276,2018,0.679400896,0.528647529,0.150753367,-0.576798672,-0.527054691,-0.049743981,1068.570652,26.62413134,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2019,P0276,2019,0.696319165,0.679400896,0.016918269,-0.62124077,-0.576798672,-0.044442098,1163.456559,26.59306778,4.04743833,79.84133254,8.337221346,stable,295.4657341,0.295465734
P0276_2020,P0276,2020,0.612299602,0.696319165,-0.084019563,-0.591303079,-0.62124077,0.029937691,958.2189047,27.18708192,4.04743833,79.84133254,8.337221346,decrease,295.4657341,0.295465734
P0276_2021,P0276,2021,0.654603969,0.612299602,0.042304367,-0.610414479,-0.591303079,-0.0191114,1380.806526,26.81851446,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2022,P0276,2022,0.658926649,0.654603969,0.00432268,-0.582275318,-0.610414479,0.028139161,1071.826971,26.51896952,4.04743833,79.84133254,8.337221346,stable,295.4657341,0.295465734
P0276_2023,P0276,2023,0.63226026,0.658926649,-0.026666389,-0.539307021,-0.582275318,0.042968297,1391.843623,27.09523673,4.04743833,79.84133254,8.337221346,decrease,295.4657341,0.295465734
P0276_2024,P0276,2024,0.668235662,0.63226026,0.035975402,-0.599982479,-0.539307021,-0.060675458,1050.844064,27.13355445,4.04743833,79.84133254,8.337221346,increase,295.4657341,0.295465734
P0276_2025,P0276,2025,0.666364038,0.668235662,-0.001871624,-0.601334269,-0.599982479,-0.00135179,1279.042604,26.53521544,4.04743833,79.84133254,8.337221346,stable,295.4657341,0.295465734
P0277_2002,P0277,2002,0.345389098,0.538557875,-0.193168777,-0.35551824,-0.238572744,-0.116945496,1255.011636,27.30605686,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2003,P0277,2003,0.56692044,0.345389098,0.221531342,-0.47391431,-0.35551824,-0.11839607,889.36793,26.77630482,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2004,P0277,2004,0.488784836,0.56692044,-0.078135604,-0.440734775,-0.47391431,0.033179535,1201.087254,26.261759,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2005,P0277,2005,0.57920142,0.488784836,0.090416584,-0.464606714,-0.440734775,-0.023871939,1351.478188,26.41398498,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2006,P0277,2006,0.520191276,0.57920142,-0.059010144,-0.41641557,-0.464606714,0.048191144,1272.499592,26.62617565,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2007,P0277,2007,0.505578939,0.520191276,-0.014612337,-0.417877796,-0.41641557,-0.001462226,1195.861881,26.6310585,2.998435055,79.80332287,8.337324462,stable,174.9285568,0.174928557
P0277_2008,P0277,2008,0.462621617,0.505578939,-0.042957322,-0.401672689,-0.417877796,0.016205107,1192.336621,26.58464018,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2009,P0277,2009,0.399657031,0.462621617,-0.062964586,-0.340395028,-0.401672689,0.061277661,1115.614726,26.61745202,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2010,P0277,2010,0.593516023,0.399657031,0.193858992,-0.426264361,-0.340395028,-0.085869333,1504.808507,26.43224068,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2011,P0277,2011,0.576605683,0.593516023,-0.01691034,-0.475683185,-0.426264361,-0.049418824,1507.529173,26.48967332,2.998435055,79.80332287,8.337324462,stable,174.9285568,0.174928557
P0277_2012,P0277,2012,0.626873944,0.576605683,0.050268261,-0.468642858,-0.475683185,0.007040327,1413.397731,26.18262885,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2013,P0277,2013,0.497988453,0.626873944,-0.128885491,-0.432808365,-0.468642858,0.035834493,977.5224538,26.52184153,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2014,P0277,2014,0.552472045,0.497988453,0.054483592,-0.437900988,-0.432808365,-0.005092623,1583.584186,26.63511057,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2015,P0277,2015,0.628593193,0.552472045,0.076121148,-0.464837101,-0.437900988,-0.026936113,1535.931313,26.27676749,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2016,P0277,2016,0.575901411,0.628593193,-0.052691782,-0.465121384,-0.464837101,-0.000284283,691.5220135,26.72363133,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2017,P0277,2017,0.539203825,0.575901411,-0.036697586,-0.453178228,-0.465121384,0.011943156,1105.778636,26.41205877,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2018,P0277,2018,0.567833375,0.539203825,0.02862955,-0.443855789,-0.453178228,0.009322439,1068.570652,26.62413134,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2019,P0277,2019,0.633316882,0.567833375,0.065483507,-0.509356612,-0.443855789,-0.065500823,1163.456559,26.59306778,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2020,P0277,2020,0.636525584,0.633316882,0.003208702,-0.498160093,-0.509356612,0.011196519,958.2189047,27.18708192,2.998435055,79.80332287,8.337324462,stable,174.9285568,0.174928557
P0277_2021,P0277,2021,0.587741901,0.636525584,-0.048783683,-0.462222428,-0.498160093,0.035937665,1380.806526,26.81851446,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0277_2022,P0277,2022,0.604099167,0.587741901,0.016357266,-0.473002133,-0.462222428,-0.010779705,1071.826971,26.51896952,2.998435055,79.80332287,8.337324462,stable,174.9285568,0.174928557
P0277_2023,P0277,2023,0.603299936,0.604099167,-0.000799231,-0.492228883,-0.473002133,-0.01922675,1391.843623,27.09523673,2.998435055,79.80332287,8.337324462,stable,174.9285568,0.174928557
P0277_2024,P0277,2024,0.637628745,0.603299936,0.034328809,-0.501161122,-0.492228883,-0.008932239,1050.844064,27.13355445,2.998435055,79.80332287,8.337324462,increase,174.9285568,0.174928557
P0277_2025,P0277,2025,0.617442333,0.637628745,-0.020186412,-0.488855444,-0.501161122,0.012305678,1279.042604,26.53521544,2.998435055,79.80332287,8.337324462,decrease,174.9285568,0.174928557
P0278_2002,P0278,2002,0.27724912,0.423900996,-0.146651876,-0.172630322,-0.146113851,-0.026516471,1255.011636,27.30605686,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2003,P0278,2003,0.448374657,0.27724912,0.171125537,-0.259985136,-0.172630322,-0.087354814,889.36793,26.77630482,3.566852937,79.80458975,8.337535542,increase,67.08203932,0.067082039
P0278_2004,P0278,2004,0.390188128,0.448374657,-0.058186529,-0.261911045,-0.259985136,-0.001925909,1201.087254,26.261759,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2005,P0278,2005,0.401615032,0.390188128,0.011426904,-0.265892786,-0.261911045,-0.003981741,1351.478188,26.41398498,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2006,P0278,2006,0.37544244,0.401615032,-0.026172592,-0.23740911,-0.265892786,0.028483676,1272.499592,26.62617565,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2007,P0278,2007,0.413671348,0.37544244,0.038228908,-0.259771207,-0.23740911,-0.022362097,1195.861881,26.6310585,3.566852937,79.80458975,8.337535542,increase,67.08203932,0.067082039
P0278_2008,P0278,2008,0.395428957,0.413671348,-0.018242391,-0.23331989,-0.259771207,0.026451317,1192.336621,26.58464018,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2009,P0278,2009,0.317549641,0.395428957,-0.077879316,-0.200735624,-0.23331989,0.032584266,1115.614726,26.61745202,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2010,P0278,2010,0.477238456,0.317549641,0.159688815,-0.243673323,-0.200735624,-0.042937699,1504.808507,26.43224068,3.566852937,79.80458975,8.337535542,increase,67.08203932,0.067082039
P0278_2011,P0278,2011,0.443500616,0.477238456,-0.03373784,-0.295149598,-0.243673323,-0.051476275,1507.529173,26.48967332,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2012,P0278,2012,0.495946562,0.443500616,0.052445946,-0.276486078,-0.295149598,0.01866352,1413.397731,26.18262885,3.566852937,79.80458975,8.337535542,increase,67.08203932,0.067082039
P0278_2013,P0278,2013,0.39283409,0.495946562,-0.103112472,-0.233782974,-0.276486078,0.042703104,977.5224538,26.52184153,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2014,P0278,2014,0.447576262,0.39283409,0.054742172,-0.269187236,-0.233782974,-0.035404262,1583.584186,26.63511057,3.566852937,79.80458975,8.337535542,increase,67.08203932,0.067082039
P0278_2015,P0278,2015,0.47098765,0.447576262,0.023411388,-0.248266758,-0.269187236,0.020920478,1535.931313,26.27676749,3.566852937,79.80458975,8.337535542,increase,67.08203932,0.067082039
P0278_2016,P0278,2016,0.433399081,0.47098765,-0.037588569,-0.228022077,-0.248266758,0.020244681,691.5220135,26.72363133,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2017,P0278,2017,0.424860063,0.433399081,-0.008539018,-0.232615884,-0.228022077,-0.004593807,1105.778636,26.41205877,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2018,P0278,2018,0.425657703,0.424860063,0.00079764,-0.240689568,-0.232615884,-0.008073684,1068.570652,26.62413134,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2019,P0278,2019,0.503427146,0.425657703,0.077769443,-0.300702863,-0.240689568,-0.060013295,1163.456559,26.59306778,3.566852937,79.80458975,8.337535542,increase,67.08203932,0.067082039
P0278_2020,P0278,2020,0.512516138,0.503427146,0.009088992,-0.300070421,-0.300702863,0.000632442,958.2189047,27.18708192,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2021,P0278,2021,0.480386879,0.512516138,-0.032129259,-0.283398579,-0.300070421,0.016671842,1380.806526,26.81851446,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0278_2022,P0278,2022,0.499917459,0.480386879,0.01953058,-0.30208281,-0.283398579,-0.018684231,1071.826971,26.51896952,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2023,P0278,2023,0.513508542,0.499917459,0.013591083,-0.313443132,-0.30208281,-0.011360322,1391.843623,27.09523673,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2024,P0278,2024,0.522217239,0.513508542,0.008708697,-0.308222497,-0.313443132,0.005220635,1050.844064,27.13355445,3.566852937,79.80458975,8.337535542,stable,67.08203932,0.067082039
P0278_2025,P0278,2025,0.501617929,0.522217239,-0.02059931,-0.300062712,-0.308222497,0.008159785,1279.042604,26.53521544,3.566852937,79.80458975,8.337535542,decrease,67.08203932,0.067082039
P0279_2002,P0279,2002,0.352184652,0.527897255,-0.175712603,-0.278392118,-0.215957163,-0.062434955,1255.011636,27.30605686,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2003,P0279,2003,0.523370461,0.352184652,0.171185809,-0.396345026,-0.278392118,-0.117952908,889.36793,26.77630482,4,79.80422164,8.336335161,increase,60,0.06
P0279_2004,P0279,2004,0.474251435,0.523370461,-0.049119026,-0.377665865,-0.396345026,0.018679161,1201.087254,26.261759,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2005,P0279,2005,0.515394079,0.474251435,0.041142644,-0.396667002,-0.377665865,-0.019001137,1351.478188,26.41398498,4,79.80422164,8.336335161,increase,60,0.06
P0279_2006,P0279,2006,0.500886516,0.515394079,-0.014507563,-0.365944611,-0.396667002,0.030722391,1272.499592,26.62617565,4,79.80422164,8.336335161,stable,60,0.06
P0279_2007,P0279,2007,0.471225699,0.500886516,-0.029660817,-0.347913232,-0.365944611,0.018031379,1195.861881,26.6310585,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2008,P0279,2008,0.419795748,0.471225699,-0.051429951,-0.327644076,-0.347913232,0.020269156,1192.336621,26.58464018,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2009,P0279,2009,0.356251453,0.419795748,-0.063544295,-0.276153613,-0.327644076,0.051490463,1115.614726,26.61745202,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2010,P0279,2010,0.532874478,0.356251453,0.176623025,-0.341103204,-0.276153613,-0.064949591,1504.808507,26.43224068,4,79.80422164,8.336335161,increase,60,0.06
P0279_2011,P0279,2011,0.540105823,0.532874478,0.007231345,-0.406062213,-0.341103204,-0.064959009,1507.529173,26.48967332,4,79.80422164,8.336335161,stable,60,0.06
P0279_2012,P0279,2012,0.562313937,0.540105823,0.022208114,-0.371542493,-0.406062213,0.03451972,1413.397731,26.18262885,4,79.80422164,8.336335161,increase,60,0.06
P0279_2013,P0279,2013,0.447881461,0.562313937,-0.114432476,-0.347637391,-0.371542493,0.023905102,977.5224538,26.52184153,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2014,P0279,2014,0.508818896,0.447881461,0.060937435,-0.379530548,-0.347637391,-0.031893157,1583.584186,26.63511057,4,79.80422164,8.336335161,increase,60,0.06
P0279_2015,P0279,2015,0.543523643,0.508818896,0.034704747,-0.37121911,-0.379530548,0.008311438,1535.931313,26.27676749,4,79.80422164,8.336335161,increase,60,0.06
P0279_2016,P0279,2016,0.509736197,0.543523643,-0.033787446,-0.345910101,-0.37121911,0.025309009,691.5220135,26.72363133,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2017,P0279,2017,0.499278379,0.509736197,-0.010457818,-0.354528205,-0.345910101,-0.008618104,1105.778636,26.41205877,4,79.80422164,8.336335161,stable,60,0.06
P0279_2018,P0279,2018,0.503421646,0.499278379,0.004143267,-0.355470649,-0.354528205,-0.000942444,1068.570652,26.62413134,4,79.80422164,8.336335161,stable,60,0.06
P0279_2019,P0279,2019,0.575142541,0.503421646,0.071720895,-0.412028713,-0.355470649,-0.056558064,1163.456559,26.59306778,4,79.80422164,8.336335161,increase,60,0.06
P0279_2020,P0279,2020,0.584978898,0.575142541,0.009836357,-0.41303949,-0.412028713,-0.001010777,958.2189047,27.18708192,4,79.80422164,8.336335161,stable,60,0.06
P0279_2021,P0279,2021,0.514970057,0.584978898,-0.070008841,-0.377071335,-0.41303949,0.035968155,1380.806526,26.81851446,4,79.80422164,8.336335161,decrease,60,0.06
P0279_2022,P0279,2022,0.560491082,0.514970057,0.045521025,-0.41066993,-0.377071335,-0.033598595,1071.826971,26.51896952,4,79.80422164,8.336335161,increase,60,0.06
P0279_2023,P0279,2023,0.575702413,0.560491082,0.015211331,-0.417636827,-0.41066993,-0.006966897,1391.843623,27.09523673,4,79.80422164,8.336335161,stable,60,0.06
P0279_2024,P0279,2024,0.587391678,0.575702413,0.011689265,-0.410127175,-0.417636827,0.007509652,1050.844064,27.13355445,4,79.80422164,8.336335161,stable,60,0.06
P0279_2025,P0279,2025,0.568656251,0.587391678,-0.018735427,-0.40243626,-0.410127175,0.007690915,1279.042604,26.53521544,4,79.80422164,8.336335161,stable,60,0.06
P0280_2002,P0280,2002,0.435102347,0.609354556,-0.174252209,-0.520966641,-0.391728381,-0.12923826,1255.011636,27.30605686,4.684761905,79.84400054,8.335443704,decrease,540,0.54
P0280_2003,P0280,2003,0.735668862,0.435102347,0.300566515,-0.630253564,-0.520966641,-0.109286923,889.36793,26.77630482,4.684761905,79.84400054,8.335443704,increase,540,0.54
P0280_2004,P0280,2004,0.502421536,0.735668862,-0.233247326,-0.528080445,-0.630253564,0.102173119,1201.087254,26.261759,4.684761905,79.84400054,8.335443704,decrease,540,0.54
P0280_2005,P0280,2005,0.649806845,0.502421536,0.147385309,-0.612189579,-0.528080445,-0.084109134,1351.478188,26.41398498,4.684761905,79.84400054,8.335443704,increase,540,0.54
P0280_2006,P0280,2006,0.529900003,0.649806845,-0.119906842,-0.564956396,-0.612189579,0.047233183,1272.499592,26.62617565,4.684761905,79.84400054,8.335443704,decrease,540,0.54
P0280_2007,P0280,2007,0.55140176,0.529900003,0.021501757,-0.548100099,-0.564956396,0.016856297,1195.861881,26.6310585,4.684761905,79.84400054,8.335443704,increase,540,0.54
P0280_2008,P0280,2008,0.559183965,0.55140176,0.007782205,-0.517137567,-0.548100099,0.030962532,1192.336621,26.58464018,4.684761905,79.84400054,8.335443704,stable,540,0.54
P0280_2009,P0280,2009,0.423918265,0.559183965,-0.1352657,-0.474063287,-0.517137567,0.04307428,1115.614726,26.61745202,4.684761905,79.84400054,8.335443704,decrease,540,0.54
P0280_2010,P0280,2010,0.591750644,0.423918265,0.167832379,-0.578598348,-0.474063287,-0.104535061,1504.808507,26.43224068,4.684761905,79.84400054,8.335443704,increase,540,0.54
P0280_2011,P0280,2011,0.606416944,0.591750644,0.0146663,-0.540185071,-0.578598348,0.038413277,1507.529173,26.48967332,4.684761905,79.84400054,8.335443704,stable,540,0.54
P0280_2012,P0280,2012,0.716710045,0.606416944,0.110293101,-0.679272048,-0.540185071,-0.139086977,1413.397731,26.18262885,4.684761905,79.84400054,8.335443704,increase,540,0.54
P0280_2013,P0280,2013,0.507458838,0.716710045,-0.209251207,-0.55159532,-0.679272048,0.127676728,977.5224538,26.52184153,4.684761905,79.84400054,8.335443704,decrease,540,0.54
P0280_2014,P0280,2014,0.556508563,0.507458838,0.049049725,-0.559770904,-0.55159532,-0.008175584,1583.584186,26.63511057,4.684761905,79.84400054,8.335443704,increase,540,0.54
P0280_2015,P0280,2015,0.667265055,0.556508563,0.110756492,-0.596465899,-0.559770904,-0.036694995,1535.931313,26.27676749,4.684761905,79.84400054,8.335443704,increase,540,0.54
P0280_2016,P0280,2016,0.651024253,0.667265055,-0.016240802,-0.62341447,-0.596465899,-0.026948571,691.5220135,26.72363133,4.684761905,79.84400054,8.335443704,stable,540,0.54
